,ed_num,ed_name,pd_num,pd_sufx,pd_ltr,type,adv_num,site_name,site_name_fr,addr,addr_fr,municipality,municipality_fr,province,post_code,lat,lon,confidence,quality,score,easting,northing
27830,35008,Brampton Centre,66,0,A,Ordinary,602,Birchbank Public School,Birchbank Public School,52 Birchbank Road,52 Birchbank Road,Brampton,Brampton,ON,L6T 1L7,43.70361890324483,-79.70701918371824,9.0,StreetAddress,100.0,88942226.46897805,58028264.18868022
27831,35008,Brampton Centre,66,0,B,Ordinary,602,Compass North,Compass North,68 Bramalea Road,68 Bramalea Road,Brampton,Brampton,ON,L6T 2W9,43.70807783011158,-79.69550909885133,9.0,PointAddress,100.0,88854898.53655432,57981518.52598499
28113,35009,Brampton East,500,0,,Mobile,606,Hawthorn Woods,Hawthorn Woods,9257 Goreway Drive,9257 Goreway Drive,Brampton,Brampton,ON,L6P 0N5,43.75702015935684,-79.68969176568227,8.0,PointAddress,100.0,88772732.14619693,58018555.194239296
28114,35009,Brampton East,500,0,,Mobile,606,Maple Grove Care Community,-,215 Sunny Meadow m Boulevard,"215, boulevard Sunny Meadow m",Brampton,Brampton,ON,L6R 3B5,43.757694645074345,-79.75524157115267,8.0,PointAddress,97.77,89250408.60521626,58320226.23718863
28301,35010,Brampton North,500,0,A,Mobile,601,Woodhall Park Retirement Village,Woodhall Park Retirement Village,10250 Kennedy Road North,10250 Kennedy Road North,Brampton,Brampton,ON,L6Z 4N7,43.72126985549648,-79.78403899409922,9.0,StreetAddress,100.0,89492318.99253546,58405838.517530866
28302,35010,Brampton North,500,0,A,Mobile,601,Woodhall Park Specialty Care,Woodhall Park Specialty Care,10260 Kennedy Road North,10260 Kennedy Road North,Brampton,Brampton,ON,L6Z 4N7,43.72059253479739,-79.78303747215615,9.0,PointAddress,100.0,89485483.78122726,58400307.92147409
28303,35010,Brampton North,500,0,B,Mobile,601,Tall Pines Long Term Care Centre,Tall Pines Long Term Care Centre,1001 Peter Robertson Boulevard,"1001, boulevard Peter Robertson",Brampton,Brampton,ON,L6R 2Y3,43.75079379848817,-79.74284591277677,8.0,PointAddress,100.0,89165191.1037587,58254064.78668724
28304,35010,Brampton North,500,0,B,Mobile,601,Village of Sandalwood Park,Village of Sandalwood Park,425 Great Lakes Drive,425 Great Lakes Drive,Brampton,Brampton,ON,L6R 2W8,43.740711940359866,-79.77278182630334,8.0,PointAddress,100.0,89393326.68928069,58379124.04509393
28501,35011,Brampton South,501,0,,Mobile,606,Extendicare Brampton,Extendicare Brampton,7891 McLaughlin Road South,7891 McLaughlin Road South,Brampton,Brampton,ON,L6Y 5H8,43.653051478399874,-79.73896326548439,9.0,StreetAddress,100.0,89216811.10074,58108681.73652946
28502,35011,Brampton South,501,0,,Mobile,606,Southbrook Retirement Community,Southbrook Retirement Community,400 Ray Lawson Boulevard,"400, boulevard Ray Lawson",Brampton,Brampton,ON,L6Y 4G4,43.653251414449265,-79.73209184361467,8.0,PointAddress,100.0,89166343.88136645,58077417.8241612
28503,35011,Brampton South,502,0,A,Mobile,607,Holland Christian Homes - Grace & Peace Tower,Holland Christian Homes - Grace & Peace Tower,45 Kingknoll Drive,45 Kingknoll Drive,Brampton,Brampton,ON,L6Y 5P2,43.65291954258769,-79.74176357227783,9.0,PointAddress,100.0,89237437.62971126,58121368.21816569
28504,35011,Brampton South,502,0,B,Mobile,607,Burton Manor,Burton Manor,5 Sterritt Drive,5 Sterritt Drive,Brampton,Brampton,ON,L6Y 5P3,43.66181744238001,-79.7737607902652,8.0,PointAddress,100.0,89465344.79501331,58280417.93525274
28576,35012,Brampton West,59,0,A,Ordinary,600,Royal Orchard Middle School,Royal Orchard Middle School,77 Royal Orchard Drive,77 Royal Orchard Drive,Brampton,Brampton,ON,L6X 4M4,43.694186947861695,-79.78731274834135,8.0,PointAddress,100.0,89538769.8790821,58385543.69557311
28577,35012,Brampton West,59,0,B,Mobile,600,Manor Bridge,Manor Bridge,160 Murray Street,"160, rue Murray",Brampton,Brampton,ON,L6X 3C8,43.69847763338892,-79.78064207894293,9.0,PointAddress,100.0,89485989.61192103,58360250.84737439
28682,35012,Brampton West,500,0,,Mobile,600,Nance Horwood Place,Nance Horwood Place,529 Main Street North,"529, rue Main Nord",Brampton,Brampton,ON,L6X 3C9,43.70090366636867,-79.78025879964201,9.0,PointAddress,100.0,89481167.65731212,58361652.24720241
28683,35012,Brampton West,500,0,,Mobile,600,Peel Manor,Manoir Peel,525 Main Street North,"525, rue Main Nord",Brampton,Brampton,ON,L6X 1N9,43.700933734422236,-79.78035977813738,9.0,StreetAddress,100.0,89481887.97881444,58362159.30081356
28930,35013,Brantford--Brant,500,0,,Mobile,614,Hardy Terrace Nursing Home,Hardy Terrace Nursing Home,612 Mount Pleasant Road,612 Mount Pleasant Road,Mount Pleasant,Mount Pleasant,ON,N3T 5L5,43.088682655174175,-80.31007047746775,7.0,PointAddress,98.0,94116306.88403422,60098678.13000519
28931,35013,Brantford--Brant,500,0,,Mobile,614,Iroquois Lodge,Iroquois Lodge,1755 Chiefswood Road,1755 Chiefswood Road,Ohsweken,Ohsweken,ON,N0A 1M0,43.072479125772645,-80.1156501355108,9.0,StreetAddress,100.0,92563340.3331843,59114239.03789077
28932,35013,Brantford--Brant,501,0,,Mobile,600,Park Lane Terrace Nursing Home,Park Lane Terrace Nursing Home,295 Grand River Street North,"295, rue Grand River Nord",Paris,Paris,ON,N3L 2N9,43.21140681196513,-80.38909652147791,9.0,StreetAddress,100.0,94665034.51403433,60671213.84272221
28933,35013,Brantford--Brant,501,0,,Mobile,600,Queensview Retirement Community,Queensview Retirement Community,70 King Edward Street,"70, rue King Edward",Paris,Paris,ON,N3L 0C1,43.1886800311038,-80.38598825148576,9.0,PointAddress,100.0,94658647.17849936,60623640.819452
28934,35013,Brantford--Brant,502,0,,Mobile,609,Amber Lea Place Retirement Home,Amber Lea Place Retirement Home,384 St. Paul Avenue,"384, avenue St. Paul",Brantford,Brantford,ON,N3R 4N4,43.15692862865708,-80.27398491136219,9.0,PointAddress,100.0,93763262.2189045,60011269.49550161
